x07,x09,x10,x11,x21,response
0.21422875501960517,0.3815408683959395,0.15845645444840192,0.545714069923386,0.10483852340839803,0.31645227405358467
0.18574883753992616,0.40349846393056216,0.728350296759978,0.642433717271313,0.03781377543509006,0.06555704193578682
0.9972816347349435,0.5218834986276925,0.11770968102104962,0.0467494540438056,0.7901288066357374,0.8166603010583349
0.758348086392507,0.6427122683059424,0.32251419611275195,0.9721327784694731,0.7640389278698713,-1.286214836134671
0.7727098797485232,0.039777855498716236,0.4222734886817634,0.29312572548165916,0.4666881222128868,0.4393790752094069
7.088407762348652e-4,0.9468528830539436,0.9240387504715473,0.8083088993262499,0.5076638017613441,-1.4980198581981585
0.0674175039883703,0.2478346256352961,0.8463848408963531,0.31497646908089516,0.12222827619314194,0.9006118600754076
0.44844949017837643,0.9948785826321691,0.7011802592687308,0.4638619829304516,0.27983626656048,-0.8964594240042619
0.43792535668425264,0.4242515162602067,0.659019189523533,0.6034354198891669,0.6870566389635205,0.12655204008632226
0.10126328701339662,0.22168113427422942,0.1955332478620112,0.9798285248819739,0.8005443431213498,-0.03768450834535231
0.7838664734419435,0.5821120238993317,0.7954044270422309,0.32145616215281186,0.35631467786617577,0.5887898901345674
0.8969117644764483,0.00777566184476018,0.9687045469470322,0.9915803202614188,0.6960986200291663,0.4678723592857798
0.5118546276390552,0.11867713331617415,0.8739551567118615,0.8206084159240127,0.8240887370482087,0.47183020025012945
0.021103097604587673,0.48039121004752816,0.2511628908775747,0.7817239580769092,0.08000412609055638,-0.5548545681702605
0.34654992714710536,0.06244765042886138,0.947894029546529,0.9234502753447741,0.5491763966605068,0.47132118554938535
0.32587269069068137,0.3110120834223926,0.1422154693044722,0.07935232812725007,0.07452341331355274,0.5312232147208551
0.4878634703457356,0.20463638724200428,0.7691073345169425,0.12055521578714251,0.1671041111405939,0.9416672046040468
0.2465544147565961,0.4380069479383528,0.2967785564977676,0.26587043097428975,0.3958123033288866,0.7224174172370335
0.9163593829125166,0.3454237933177501,0.3562079841997474,0.1411604072432965,0.010113137206062675,0.8151102316276493
0.7072592001780867,0.2695845538713038,0.09755110805667937,0.5216880272291601,0.6310481030177325,0.548094530501138
0.7299819089658558,0.3018910840470344,0.37188142104819416,0.530322945278138,0.7470956091787666,0.5204486878133554
0.6909699489586055,0.08121951509825885,0.091913882503286,0.05535197904892266,0.6546533626131713,0.044159698155201266
0.4143889332264662,0.5286328140255063,0.33096591336280107,0.7481995426025242,0.797628853611648,-0.567526924808713
0.8599337853807956,0.6089093386363238,0.746016204489395,0.9338819943834096,0.15590442566759885,-0.8757627472793044
0.2937419846355915,0.7962988811209798,0.047134498570114376,0.628795237030834,0.23746239048056306,-0.9729249425845694
0.6435607233587652,0.8084873107112944,0.6523547990415245,0.36417694004438816,0.8435877779722214,-0.10569840521138774
0.014014139357954264,0.9439489415287972,0.23270780535787344,0.4004955212697387,0.28477449156157675,-0.6788980075804627
0.02542021761275828,0.8990343124065548,0.5541672477368266,0.13414177394844592,0.6149423536490649,0.44465816239963174
0.8446383998170495,0.1918354432657361,0.9284605986401439,0.2501422821711749,0.020075118003413082,0.9233765496019439
0.29946832393296063,0.42230895765312015,0.032766195353120565,0.08004239861853421,0.8629303108602763,0.5951209645367244
0.9223930224664509,0.9743128183465452,0.7127569219991565,0.7119252306018025,0.046307152306661006,-1.358592903019123
0.3427443335019052,0.5020968663804233,0.522654759194702,0.9027915519662202,0.9735435721855611,-0.7297034236921724
0.7276295760832727,0.926874501913786,0.7392838400304318,0.9990962361115963,0.40337240233644844,-1.7084480054794513
0.5583082380350679,0.7188135073352605,0.105563442889601,0.49863471715711055,0.8980071717184037,-0.4040944877128192
0.5284068319573998,0.014425867207348347,0.980670206796378,0.9166838657837361,0.8505682078059763,0.4952705104975457
0.15966751602105797,0.07403096931800246,0.7777725819274783,0.5635769203081727,0.42989926908351483,0.6956932343008353
0.6087450700066984,0.9301674964874983,0.08424452819488942,0.10889516175165773,0.17880097668617964,0.4841900904197285
0.4077340177670121,0.16662606938928365,0.5015728425197303,0.6920692071523518,0.9933069543354214,0.5441586567689869
0.17858696494065224,0.3612290385514498,0.012724095715209842,0.653691791318357,0.296650367109105,0.16785671374766675
0.8207843409143388,0.478578667357564,0.6900038133691996,0.5882111766934395,0.22440355942212045,0.07741468050222566
0.5183118486963213,0.5575159390252084,0.603806949140504,0.5987072272133083,0.02828471701964736,-0.2545859914917016
0.9327583183683456,0.8932472364548594,0.8179316347837449,0.017496957121416926,0.5310895221121609,1.289168950138022
0.5034108389429748,0.16843858364596964,0.18865130672976374,0.413614418534562,0.9478209849242121,0.661662642946748
0.07850113402120769,0.3300890559013933,0.14457568910717963,0.942108430672437,0.7829310308955609,-0.36026689929584343
