run_id,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43
11,0.9228237595201415,0.58294698413745,0.9378689704869028,0.4835029711688791,0.989552711380387,0.3943659033664647,0.9867314872213327,0.3747308696169088,0.9486256335535541,0.5383913641202764,0.26545481707504726,0.5215621526979725,0.29587499023645897,0.8920280853834099,0.26744975172545554,0.6186633917873452,0.09081682223748244,0.8570616266255701,0.08080388857000208,0.008263365224770263,0.936145220513323,0.6031083883372896,0.7543566142698103,0.4796032170091993,0.3772253425265468,0.874172540829961,0.5174190561758059,0.28730193507699137,0.055788981281865636,0.6626826890581492,0.6577820627616556,0.8713452732054383,0.8709751254086294,0.9125409861719119,0.7263583884595999,0.9488709496581359,0.3088038299323402,0.17995202195275353,0.5809367047294299,0.021866208503500153,0.5448175659487599,0.1383807653781874,0.44379044645115445
12,0.2141578569425696,0.31918560883088165,0.33625544644352956,0.7985038301815648,0.0547213240522199,0.007513538002641191,0.5592917287823236,0.3776542595798129,0.6186103882210164,0.10811608733131679,0.939713256464861,0.5869554098862864,0.6999923038862469,0.3612389574929118,0.09130651300800541,0.06489940838073044,0.09898670286257819,0.42056569642565333,0.31753604232731003,0.7558834143326015,0.02231231353449871,0.7707852535579677,0.202532680682467,0.9360505052659722,0.8159558959567172,0.23017629162446154,0.7575023940956174,0.9982368146533637,0.2595363372801508,0.35189897044939566,0.3577737893772012,0.7095766407468277,0.3741488196748438,0.365574101019011,0.8637203294970831,0.05921674284442852,0.31735297550557473,0.28325203624915013,0.4605602516967093,0.10829722874488637,0.7302315900666124,0.4634532345236778,0.1780380774382886
13,0.6778756338192534,0.9446627777485934,0.2975069417330839,0.8434269988807825,0.16260334671757676,0.9324269837289072,0.9099972171184132,0.45424514881253103,0.5440738259458789,0.8731955013162996,0.32497551049418516,0.774965018692894,0.10223402168920945,0.9023508331045144,0.7706890091929371,0.4751029741769117,0.7221562632390214,0.11563137495271142,0.997520806440363,0.24820386401193334,0.9217041894668083,0.6610218934997069,0.7116088394066832,0.06868876867489043,0.40728825887839043,0.25354321716134565,0.46227500315553494,0.8759346834042657,0.7385864237415501,0.5361753482841577,0.18799405830982757,0.08956119846397555,0.4896916464685974,0.6654346515214002,0.00701657081038227,0.05357368147317651,0.39823601483515036,0.7619309243513909,0.5754457247675159,0.5922922863304855,0.8816794317699208,0.7764457422762857,0.9045219941201453
14,0.1606130218014213,0.8245167911512049,0.35000607761823105,0.14136518235925885,0.7295087453716783,0.1261461989585445,0.5197486197664596,0.23893334144268585,0.027909974749896514,0.07147352755959202,0.6339041573242553,0.128655061837679,0.745899984655539,0.6101381687909518,0.584059731495256,0.7419417838340383,0.07332725082386386,0.2527894190829565,0.6686057099357523,0.7924007847456472,0.26948258474446296,0.17214716245424766,0.29296554284823206,0.845009124352517,0.31169995275560364,0.06807038545196176,0.08541356878938239,0.15514585898589833,0.24068829772846476,0.9914522339163114,0.13520591022419745,0.09221816400246309,0.1324710151638831,0.18100790834352135,0.6343973768037692,0.9825174026906727,0.007834022291237995,0.9042365155725791,0.03110276008027509,0.29019679049566927,0.39622450377576,0.11682600922585683,0.832826378570818
15,0.658508734798142,0.9083241510355291,0.05174384389297589,0.5482348034832886,0.260917456645844,0.7806460155831725,0.11248513204333957,0.36784090422051063,0.5497284739888055,0.08057840936031975,0.813726589434787,0.8420200014679677,0.20854469792427774,0.9878123781163566,0.49489946574828014,0.5659841654377774,0.17796534719076565,0.20659986306402245,0.9359676227858823,0.6118290849887716,0.23311431115171852,0.6641600334170028,0.38113010576240514,0.028852018707658068,0.8283463029533296,0.17107084633257624,0.5763056895419757,0.22706574034579693,0.7270657591567498,0.5662068800503417,0.66458807593996,0.017289583053508906,0.2466309584076696,0.5052998023759807,0.5158012084925616,0.5797823687953179,0.6100543199787986,0.9362664553059299,0.6943225717017462,0.23202608156048382,0.9011051421433381,0.8203522281003202,0.5634652538337199
16,0.5642557890405919,0.24319684968026178,0.913529999879776,0.5157921388140622,0.04864961225282687,0.380766608402391,0.9290377041759412,0.2890596230697371,0.1277792523066864,0.8437868631093071,0.8566439496287875,0.4636475922369157,0.43796621481348563,0.2549489706745777,0.8970326209231955,0.7399258855226267,0.38210579335698636,0.6124622347889698,0.7969480229954673,0.4439780831971354,0.1388047211931133,0.1438818099425549,0.10878525389087754,0.2284112594835954,0.849764731746033,0.5599244710826191,0.8608933600391802,0.028829049511605875,0.6120121912676839,0.8160808935172711,0.1604343881255658,0.7189370176804234,0.1165579443239537,0.25119369298993155,0.5801206212052493,0.01553686264030758,0.7417487100739381,0.03685066541548232,0.44685061383197483,0.009305677133587152,0.23129885441121936,0.8462489975320066,0.36182445031725086
17,0.6711810467437265,0.707066211458805,0.6186937061203625,0.26567210352468795,0.8839119965309421,0.28635324727827843,0.4600117650226144,0.3474542516373241,0.45180545152492313,0.6107006811872624,0.19253816635060045,0.4279852703529599,0.9166557393053841,0.4705077489298821,0.046702142322307814,0.5036173408202841,0.49806794922412545,0.8526209772251957,0.3625744177216725,0.774238069969335,0.564029947670048,0.699479832619474,0.18310677893672722,0.35750491139522617,0.847906293411461,0.2630862663194985,0.42243828673016276,0.668773610596824,0.12646654888070633,0.718855080013186,0.5710786645355314,0.8079559849929225,0.16580791093501557,0.759198746242695,0.9660861003037791,0.9277619429499866,0.18963715316604285,0.0350203398940216,0.10358284211246369,0.5887720521481169,0.3086907641325868,0.006860682078604947,0.24695609918358352
18,0.7979371426044096,0.7372460697395832,0.35409149002926155,0.2348826736563256,0.6322272602450049,0.6949343741527403,0.9497165571244192,0.13094997318573218,0.932135345716016,0.4800321608150948,0.42526236822952246,0.402645177062901,0.03677325380732174,0.7642784195485409,0.8253446833327491,0.769608357996597,0.3049390139136881,0.35263231255991145,0.5013488815351358,0.06295494794034433,0.5409835764770183,0.7936607783673294,0.9017540789897606,0.8927754363505614,0.49379510027474793,0.8272515875055253,0.12265230971769027,0.692393784968417,0.18945948829820153,0.7091441998973804,0.25564195233639453,0.11028881400440214,0.7029813025517037,0.22485929303067898,0.890132155489582,0.4228868682216735,0.4867815399354587,0.030433014388643917,0.9123961536276127,0.5733355213315783,0.34533468393264377,0.8806694670799351,0.7393803628634802
19,0.74648143740256645,0.5126649999389494,0.6568699648756594,0.1962033245062683,0.7398152867988499,0.8822757814619399,0.35790873623812064,0.027994799554973342,0.9967007848043955,0.16740894275407078,0.45512976239921177,0.12678782108698022,0.35817669754958836,0.9302601701129061,0.3158963180319074,0.32463227322400434,0.31935152487104734,0.4958411338548052,0.13859539353077363,0.5836192915767995,0.07801454712430105,0.8956269411498142,0.17296921442449367,0.7793508834345274,0.7762421584411594,0.1475829537481493,0.5803842482029291,0.478588416737486,0.6720656124963662,0.9771970423652155,0.31831898344794274,0.5477713363177065,0.6478660245774651,0.8793544705350096,0.3278970029853469,0.1333727388451966,0.5308559375225899,0.1438310694589965,0.4938468498699199,0.2809771898961002,0.2544396738588079,0.32510171354613643,0.39990317204352116
20,0.14507104498305615,0.2242356757828301,0.5455241546896542,0.8892897252168095,0.9804769386056477,0.5871664431072146,0.9516831871705694,0.21536676517028397,0.68534981743388,0.08592916934942499,0.9137593594057283,0.7370421368464264,0.04002808043427461,0.7405946140254238,0.6086048386924539,0.3434612418259277,0.80123827946845,0.6947666942116341,0.6599091427065649,0.17064129531184996,0.9353525238537169,0.5741494594200885,0.3833012005142015,0.2587724713752371,0.4960191195637562,0.5806944666505516,0.4231024599353771,0.862570970957572,0.6265838554476683,0.7505414103416631,0.4562814380300406,0.25787775831770954,0.15778880265483397,0.9744163781830548,0.6556040054514373,0.3482291096791907,0.8517842073573993,0.994910245560161,0.9288428482331912,0.4189957004576416,0.35256199044774844,0.40219906161668256,0.7595448797402156
21,0.6729659377350579,0.5976835576433996,0.9230715877371688,0.15301661670381414,0.7320100578134945,0.9181223695939773,0.6889469080198328,0.1831323555076412,0.7778370900585065,0.19828093029775176,0.09904421681358708,0.8066230310309311,0.4466649610510064,0.7141025969366782,0.14472065111782761,0.8580276543176117,0.3123860670330463,0.590893564938813,0.6015698252094429,0.2675802661853475,0.7875690650438592,0.43973486596883504,0.9266712763403336,0.29326816383205173,0.4139974657874378,0.7653000836015678,0.7930561071049229,0.9474096689811812,0.4964815892696002,0.6024172607530554,0.018632444503322482,0.9733120009332845,0.5438352943005293,0.6575004726044383,0.794892232727376,0.6878821922841907,0.12916431432711376,0.17530558269798585,0.34404210522834616,0.21956170464697544,0.1862701428056272,0.7913809731382645,0.7095650004015565
22,0.09729139656150422,0.8429848191664366,0.31787590412878747,0.16137929421930552,0.2706831164138703,0.9481845427019915,0.5071020543624029,0.13859874923191517,0.9957158971724639,0.0964632460105814,0.6780558079457583,0.4789457801924113,0.012885127916524736,0.8313412370482949,0.47404103192555513,0.1445563764615619,0.5362127547431229,0.8171195227137762,0.9766514927140504,0.7554643259434529,0.5077372623914064,0.49266810239531095,0.19209312626253858,0.21235926696124718,0.2915929742057044,0.8321585995002558,0.17767826226647468,0.853519584806829,0.2080403109050119,0.6878999670988553,0.5420534180001635,0.9278223758516524,0.28042378787056615,0.4198516787331717,0.11462407398798397,0.8503225262905272,0.32385171532705587,0.8242053648258731,0.03364865995794881,0.581353723272743,0.38513396669921884,0.8170580640456652,0.3089097480942417
23,0.9897807300560364,0.618791593524767,0.5950946954944867,0.22010467255312782,0.9940719697957306,0.010024238746730493,0.4423583271118245,0.9824570868086278,0.7799983312190565,0.44617629204731496,0.2969788205249069,0.6295086554018043,0.6925040887774792,0.13838554493279337,0.837855182036587,0.7238403418596586,0.34780864029504116,0.3445986537693616,0.5120533135702773,0.7163530069536586,0.4389920777485314,0.4364502160522691,0.3900853032178903,0.8640065694413591,0.28230043790903175,0.667395043117818,0.5936455756256874,0.9840927057080447,0.3667658854933955,0.8138456720382942,0.4362504499166671,0.4539420554658718,0.07670812375435661,0.27843611512744537,0.6547209141568339,0.723008992016749,0.8767324656999529,0.936842148207713,0.7979863768729555,0.4468935260958968,0.3232076989281843,0.8363376919081937,0.3756859468136346
24,0.04549296136038998,0.7983581139724939,0.32674863248743463,0.021418954233118553,0.06432432158948122,0.22285998335412827,0.5503163687330224,0.6873037103450824,0.8642130508317737,0.7799457011091219,0.6733039204622651,0.0566007442882733,0.10357468175898203,0.4125934952123012,0.24818467147065343,0.07742461982945234,0.33794065293432524,0.5089722196631692,0.47727707075154546,0.7067574117095355,0.2563025914455633,0.8253597581532487,0.6953084956834533,0.8778258897940622,0.16725710261665336,0.5301025107346662,0.7874157260969418,0.04754983312301894,0.7363914363593504,0.8639623267367356,0.7890121596650663,0.1338941652229583,0.525705128786222,0.6676955941675965,0.30129679263692905,0.9529558178087983,0.8083534098301912,0.303896996775485,0.4548771533531988,0.298576072582216,0.830045980809635,0.33414098402649406,0.7465687632112092
25,0.035048795367218305,0.8568337943790996,0.43696079706186236,0.7858006818328275,0.40451926149075573,0.38517028685066074,0.5684454477345873,0.5605290586150244,0.11717028264457173,0.5122014675751096,0.15256595880629817,0.2810507768431095,0.6104971737646158,0.13597140552059536,0.3042803341966147,0.012065796657798356,0.8667366946855813,0.027224632398549557,0.5730024638284577,0.797343887243896,0.2389855335582361,0.8377359672893765,0.29511429633439296,0.15219712585635112,0.6857574452234949,0.2885803567074993,0.36031068116761,0.03944116865784,0.5006885101999687,0.7146444328634991,0.7204596336954041,0.9815407302127848,0.04259423626204348,0.6837774063968468,0.3247040478813593,0.5472320346220639,0.162358225429294,0.04287139899691875,0.9020495547943344,0.569939117476618,0.7088959487045645,0.9114391232069564,0.31518877666092354
26,0.8345157378747267,0.9423089634265005,0.4108448571589364,0.1045515357015187,0.6685466368362214,0.3322907572580903,0.24473122867133568,0.8273706237379506,0.020886759640831587,0.13537263942811645,0.5074970262998997,0.6505932779782378,0.8970483662861349,0.1087581341827715,0.8092689833147007,0.6644940630079926,0.4300574326744114,0.13007629804326395,0.026561976146330126,0.13810264981919515,0.45368988820440304,0.4096138759645742,0.8604748836665705,0.5993963363977243,0.7504262148204816,0.36225947981953327,0.40637348974307513,0.3275471012606065,0.457561605887023,0.9154084904693969,0.40184210360219985,0.09324272503592043,0.8058728511749436,0.3710706819608158,0.8934805604589946,0.7693192893691243,0.9587635085474914,0.4234579045366132,0.6889877197705845,0.03854528468987377,0.16714039852108853,0.5671472952223146,0.09143532193918001
27,0.24861630122145914,0.2736999189590428,0.1496793233799472,0.5856665912564817,0.048340348608550396,0.4615199519584935,0.22654508554675054,0.5015513083668998,0.15138039125810043,0.9913230236443022,0.2253358791877401,0.25621169524697635,0.2617391948744489,0.5054130755744368,0.7254823750554746,0.4166578502086796,0.33300856930083467,0.0037680644217750856,0.15415318694088417,0.8344402910515666,0.8460709537866988,0.037363279287050945,0.16130757716805613,0.7934114924271398,0.5622903768128898,0.6177738715174846,0.3168527702806352,0.02110485346179786,0.6679758549108097,0.8202779724516419,0.09557460916686901,0.46439231177107687,0.4774370370226496,0.5492765200791235,0.18052147341632857,0.2949286997587922,0.8860438537286437,0.5128514546803086,0.8192845110834115,0.05294909402452132,0.27058885610161165,0.09018456300550609,0.5033354409939452
28,0.7726043622203758,0.5684135026082158,0.03421845195528716,0.7855226878018557,0.4685484337181126,0.9862311293513959,0.7610033847727127,0.690761998135429,0.2525174931888066,0.15557701291719084,0.5821548954155812,0.5077033451518798,0.2907954444388508,0.35650275694570527,0.5365512533012068,0.6045642894557859,0.6147600933248684,0.13096723007295752,0.892821736908363,0.6666340864844582,0.12023205583053159,0.11260726971969683,0.18724967906942125,0.8377853428931892,0.36213831473516234,0.43510911274096364,0.9932821142046978,0.20417553577421466,0.5588097668493017,0.5046529142311585,0.42072613306255596,0.5009096753463925,0.04953657873309661,0.5395313859214296,0.49170878895552644,0.6216950873684803,0.741210987746109,0.8417288898385071,0.358110532343736,0.5350504842949607,0.3168482018399338,0.5012513471133395,0.40567909247196055
29,0.5488064180544436,0.9711858206093654,0.5359609931007718,0.55810753013415,0.247817432884587,0.6781039086001498,0.5388963448529263,0.003737624810467539,0.7171303230487921,0.8906825090967595,0.5489792721906648,0.4664425515572246,0.2667726587281589,0.589522097009279,0.47843617808207095,0.23077339719303624,0.031336120709902604,0.3779442853268711,0.08617685917855436,0.8257736003106106,0.8388029281013557,0.24613496388669184,0.06427207263306925,0.69673651366359,0.21056603513909863,0.18939494534312112,0.9484575231737729,0.705814937435058,0.5336657458711704,0.8511349737064758,0.13775900966080037,0.5111997197924567,0.44431367917127595,0.7734188536393211,0.04995392531957231,0.5198506130037335,0.9013409718558122,0.007151831671167703,0.40068704400177246,0.4804710557519061,0.9946058209184867,0.4111146690618774,0.5346476973850799
30,0.30458212774752147,0.20844610821546916,0.17608931215518395,0.14942432239912576,0.5175123006246108,0.47460493531307574,0.7337838882130484,0.32872918993948613,0.14919391989893085,0.0346839211019358,0.9473655191336313,0.7710291938847784,0.49925280549619144,0.5940146459397071,0.4680179214714441,0.12538937334428893,0.5170990134542756,0.81569677841721,0.5570916132807427,0.9227013723131546,0.39354906133749507,0.22633328569139924,0.0366411093494256,0.5092446143804099,0.2588770677559436,0.5119337381831628,0.5224306821170055,0.5051133106444305,0.4239979121380875,0.7606703482485356,0.5844367964789934,0.6132187113545942,0.6767643987050751,0.09341797626596664,0.7078863880520403,0.3875732176552953,0.7271531565317153,0.7316668145125718,0.7361620425467297,0.6022080500690693,0.6976812428945204,0.5384486381152045,0.34579759524565656
31,0.6274983672178863,0.46937430093266796,0.3683434372601658,0.514279972599647,0.9230689228105645,0.48216434862774504,0.11020527531347138,0.5226725060255347,0.9014512088381464,0.9519330063824246,0.06797514691130631,0.3706750836683574,0.9590195797899718,0.11051631415596642,0.47159231634898136,0.017912798806645657,0.8413062109455489,0.2970399078333327,0.2997295133635799,0.08617779329862658,0.1133388815774061,0.7578369922100964,0.4832031055657928,0.7990773434692513,0.17505968477784015,0.18557578538880742,0.5285312294499065,0.8117501104488845,0.15792572919192374,0.9159604788070185,0.5232450252111059,0.652072133810737,0.4923205643161596,0.442381378400868,0.538205296472597,0.8686429798796704,0.3881216672889598,0.3230738033453193,0.2039946067693696,0.718245411002011,0.623238324191281,0.1591401334613029,0.7960781462786328
32,0.4186604911624013,0.89914156719615,0.4597415883913651,0.5508830897085734,0.41789416444458216,0.692852002129876,0.787380981134892,0.5092346219829172,0.7240830159953516,0.6094080174400099,0.9565368230228524,0.6600937367096132,0.44647428871576456,0.839692641300444,0.10834608431267413,0.5155063821655339,0.8706726133129062,0.8952637009325042,0.6193195808071887,0.9012315175161789,0.6790246623436416,0.17098304721292676,0.8715291217267028,0.2973570633114988,0.21209342198376055,0.07641922728419562,0.4701495330441496,0.9661378628190217,0.48370278371557873,0.49889299036741763,0.9161548347365541,0.7714410893199422,0.7825772948180328,0.6205907353106436,0.6988766648697678,0.2809052454904723,0.20455797290402677,0.9243079407417506,0.7255204055455833,0.3522221506866681,0.012291835302529386,0.43022982822567807,0.7413942041255217
33,0.593628211128202,0.33994939493972787,0.9562543114224665,0.9044111134086006,0.8367823491670415,0.748401796497013,0.954624962839715,0.6145865696965247,0.5698117156183111,0.6910022392551705,0.0961702798641711,0.08158115303065755,0.6243568881565214,0.8233695996614776,0.10912868199839376,0.7231740640154986,0.8159949587314601,0.37905189225716235,0.11246613117547737,0.3329325148035105,0.45649666411297424,0.8604293462096853,0.13345689031666577,0.9714044219315201,0.18647282878704274,0.5690984184927357,0.48474563147280025,0.3032631741102401,0.08628976527012579,0.9791340891732755,0.13084565507450813,0.9285910735257672,0.8545979712848719,0.41692892585567054,0.022334316890386632,0.39616572440695375,0.2992816174747894,0.9426278190973341,0.23869390939667087,0.3238981138756419,0.8927442415629551,0.7880641575528482,0.5441719007356768
34,0.4129727819312424,0.9581282981471425,0.6171892090678321,0.3654539921451425,0.05818942931161598,0.2775460589653234,0.3309360505610902,0.8967804236044589,0.40905259074411265,0.5321275728803231,0.2742764879542181,0.6436059631677418,0.8678432048927276,0.09503423676451449,0.39161752997561966,0.6433830637341219,9.497105968915945e-4,0.7667921928820929,0.8585663089940665,0.18767595872478923,0.7908743327170592,0.5038975303706085,0.8442488144874245,0.19374456600051654,0.40105563389309584,0.6072957630222656,0.8483358107308112,0.5273011031647542,0.3818652847340096,0.7705355404773662,0.7486455399706197,0.15938160706872245,0.7893236447525747,0.6173146558147248,0.11707740227732637,0.08426452771265826,0.602281846915202,0.4021607954703239,0.40131213525449605,0.5161759576052802,0.18120133858860688,0.9574067730450205,0.7176590383031539
35,0.9141595109100077,0.014922386775610787,0.6589490314075614,0.9461251452703572,0.1781573032850791,0.11108179690565735,0.34281076656192605,0.4722035711968109,0.6554222725748332,0.4355307751060691,0.7744892393143297,0.22215977689252078,0.24689570688995274,0.4282569970537409,0.46638173839599134,0.5222283085631064,0.4833475277587787,0.40436380414005546,0.47821622858911705,0.29165042873761843,0.16962422372216238,0.8620318634743757,0.4768829280707281,0.546958596743293,0.4656498588110359,0.5594002375901481,0.5687045364448678,0.5948213530241291,0.07670704933604733,0.860169891156891,0.6768787361878357,0.32029158329716906,0.5842379487566008,0.25389899027754465,0.08387891955796101,0.596295876524341,0.506942048486838,0.6367080978503007,0.7498438884542995,0.4020287599778259,0.0040051452192885785,0.5809842066630988,0.8374798036915909
